17.5;[0];[2, 0];[2, 0];[2, 2, 0];[2]
18.5;[0];[2, 0];[2, 0];[2, 2, 0];[3]
19.5;[0];[2, 0];[2, 0];[2, 2, 0];[4]
19.5;[0];[2, 0];[2, 0];[3, 0];[2, 3, 0]
20.5;[0];[2, 0];[2, 0];[4, 0];[2, 3, 0]
20.5;[0];[2, 0];[3, 0];[3, 0];[2, 3, 0]
21.5;[0];[2, 0];[3, 0];[4, 0];[2, 3, 0]
15.0;[1, 0];[1, 1, 0];[1, 1, 1, 0];[];[]
16.0;[1, 0];[1, 1, 0];[1, 1];[2];[]
17.0;[1, 0];[1, 1, 0];[1, 1];[3, 0];[]
18.0;[1, 0];[1, 1, 0];[1, 1, 0];[4, 0];[]
17.0;[1, 0];[1, 1, 0];[1, 2, 0];[2];[]
18.0;[1, 0];[1, 1, 0];[1, 2, 0];[3];[]
19.0;[1, 0];[1, 1, 0];[1, 2, 0];[4, 0];[]
19.0;[1, 0];[1, 1, 0];[1];[3, 0];[3]
20.0;[1, 0];[1, 1, 0];[1];[3, 0];[4, 0]
21.0;[1, 0];[1, 1, 0];[1, 0];[4, 0];[4]
18.0;[1, 0];[1, 1, 0];[2, 0];[2, 2, 0];[]
19.0;[1, 0];[1, 1, 0];[2];[2];[3, 0]
20.0;[1, 0];[1, 1, 0];[2];[2, 0];[4, 0]
20.0;[1, 0];[1, 1, 0];[2];[3, 0];[3]
21.0;[1, 0];[1, 1, 0];[2];[3, 0];[4, 0]
22.0;[1, 0];[1, 1, 0];[2, 0];[4, 0];[4]
21.0;[1, 0];[1, 1, 0];[3, 0];[3];[3]
22.0;[1, 0];[1, 1, 0];[3, 0];[3];[4, 0]
23.0;[1, 0];[1, 1, 0];[3, 0];[4, 0];[4]
19.0;[1, 0];[1, 0];[2, 0];[2, 2, 0];[2]
20.0;[1, 0];[1, 0];[2, 0];[2, 2, 0];[3]
21.0;[1, 0];[1, 0];[2, 0];[2, 2, 0];[4]
21.0;[1, 0];[1, 0];[2, 0];[3, 0];[2, 3, 0]
22.0;[1, 0];[1, 0];[2, 0];[4, 0];[2, 3, 0]
23.0;[1, 0];[2, 0];[1, 2, 0];[4, 0];[4]
22.0;[1, 0];[1, 0];[3, 0];[3, 0];[2, 3, 0]
23.0;[1, 0];[1, 0];[3, 0];[4, 0];[2, 3, 0]
24.0;[1, 0];[2, 0];[3, 0];[4, 0];[1, 4, 0]
20.0;[1, 0];[2, 0];[2, 0];[2, 2, 0];[2]
21.0;[1, 0];[2, 0];[2, 0];[2, 2, 0];[3]
22.0;[1, 0];[2, 0];[2, 0];[2, 2, 0];[4]
22.0;[1, 0];[2, 0];[2, 0];[3, 0];[2, 3, 0]
23.0;[1, 0];[2, 0];[2, 0];[4, 0];[2, 3, 0]
23.0;[1, 0];[2, 0];[3, 0];[3, 0];[2, 3, 0]
24.0;[1, 0];[2, 0];[3, 0];[4, 0];[2, 3, 0]
21.0;[0];[2, 0];[2, 0];[2, 2, 0];[2, 2]
22.0;[0];[2, 0];[2, 0];[2, 2, 0];[2, 3, 0]
23.0;[0];[2, 0];[3, 0];[2, 2, 0];[2, 3, 0]
17.5;[1, 0];[1, 1, 0];[1, 1, 1, 0];[1];[]
18.5;[1, 0];[1, 1, 0];[1, 1, 1, 0];[2];[]
19.5;[1, 0];[1, 1, 0];[1, 1, 1, 0];[3];[]
20.5;[1, 0];[1, 1, 0];[1, 1, 1, 0];[4, 0];[]
19.5;[1, 0];[1, 1, 0];[1, 1, 0];[2, 2, 0];[]
20.5;[1, 0];[1, 1, 0];[1, 1];[2];[3, 0]
21.5;[1, 0];[1, 1, 0];[1, 1];[2, 0];[4, 0]
21.5;[1, 0];[1, 1, 0];[1, 1];[3, 0];[3]
22.5;[1, 0];[1, 1, 0];[1, 1];[3, 0];[4, 0]
23.5;[1, 0];[1, 1, 0];[1, 1, 0];[4, 0];[4]
20.5;[1, 0];[1, 1, 0];[1, 2, 0];[2, 2, 0];[]
21.5;[1, 0];[1, 1, 0];[1, 2, 0];[2];[3, 0]
22.5;[1, 0];[1, 1, 0];[1, 2, 0];[2];[4, 0]
22.5;[1, 0];[1, 1, 0];[1, 2, 0];[3];[3]
23.5;[1, 0];[1, 1, 0];[1, 2, 0];[3];[4, 0]
24.5;[1, 0];[1, 1, 0];[1, 2, 0];[4, 0];[4]
23.5;[1, 0];[1, 1, 0];[3, 0];[1, 3, 0];[3]
24.5;[1, 0];[1, 1, 0];[3, 0];[1, 3, 0];[4]
21.5;[1, 0];[1, 1, 0];[2, 0];[2, 2, 0];[2]
22.5;[1, 0];[1, 1, 0];[2, 0];[2, 2, 0];[3]
23.5;[1, 0];[1, 1, 0];[2, 0];[2, 2, 0];[4]
23.5;[1, 0];[1, 1, 0];[3, 0];[2, 2, 0];[3]
24.5;[1, 0];[1, 1, 0];[3, 0];[2, 2, 0];[4]
24.5;[1, 0];[2, 0];[3, 0];[1, 3, 0];[1, 3]
23.0;[1, 0];[2, 0];[3, 0];[1, 3, 0];[4]
22.5;[1, 0];[1, 0];[2, 0];[2, 2, 0];[2, 2]
23.5;[1, 0];[1, 0];[3, 0];[2, 2, 0];[2, 2]
24.5;[1, 0];[2, 0];[1, 2, 0];[2, 2, 0];[4]
24.5;[1, 0];[2, 0];[3, 0];[1, 3, 0];[2, 2]
23.0;[1, 0];[2, 0];[3, 0];[2, 2, 0];[4]
22.0;[1, 0];[2, 0];[3, 0];[1, 3, 0];[3]
23.5;[1, 0];[2, 0];[2, 0];[2, 2, 0];[2, 2]
24.5;[1, 0];[2, 0];[3, 0];[2, 2, 0];[2, 2]
22.0;[1, 0];[2, 0];[3, 0];[2, 2, 0];[3]
